filename,Participant,Session,Block,Trial,OnsetDelay,Bias,Prime,Probe,Response1,Response2,RT1,RT2
Data/shape-specificity-stripes-BKF1975w-2019-04-15-14-52-55.csv,BKF1975w,2019-04-15-14-52-55,8,15,0.5883144316812975,right,stripes-2,stripes-4,right,right,1.6666566113499357,1.343779563408134
Data/shape-specificity-stripes-BKF1975w-2019-04-15-14-52-55.csv,BKF1975w,2019-04-15-14-52-55,8,16,0.5948704346354895,left,stripes-4,stripes-2,left,left,0.5355196287036961,1.3437895150618715
Data/shape-specificity-stripes-BKF1975w-2019-04-15-14-52-55.csv,BKF1975w,2019-04-15-14-52-55,8,17,0.6126785658162844,left,heavy poles sphere,stripes-4,left,left,0.346660567132858,1.5756677093095277
Data/shape-specificity-stripes-BKF1975w-2019-04-15-14-52-55.csv,BKF1975w,2019-04-15-14-52-55,8,18,0.5619038459144338,left,stripes-8,stripes-8,left,left,0.37297553821281326,1.3679185432274608
Data/shape-specificity-stripes-BKF1975w-2019-04-15-14-52-55.csv,BKF1975w,2019-04-15-14-52-55,8,19,0.5265571002866347,left,stripes-2,heavy poles sphere,left,left,1.2736919328790464,1.8076472860284412
Data/shape-specificity-stripes-BKF1975w-2019-04-15-14-52-55.csv,BKF1975w,2019-04-15-14-52-55,8,20,0.5942333565022796,right,stripes-4,stripes-4,right,right,1.9476508810630548,1.5277697784449629
Data/shape-specificity-stripes-BKF1975w-2019-04-15-14-52-55.csv,BKF1975w,2019-04-15-14-52-55,8,21,0.5561415635067242,left,heavy poles sphere,heavy poles sphere,left,left,0.5855907519280663,1.89590632508407
Data/shape-specificity-stripes-BKF1975w-2019-04-15-14-52-55.csv,BKF1975w,2019-04-15-14-52-55,8,22,0.5760797249931198,left,stripes-2,stripes-8,right,right,1.4928553346780973,1.2399014039920075
Data/shape-specificity-stripes-BKF1975w-2019-04-15-14-52-55.csv,BKF1975w,2019-04-15-14-52-55,8,23,0.5160410213706109,left,heavy poles sphere,stripes-8,left,left,0.6415429914550259,1.5276590662979288
Data/shape-specificity-stripes-BKF1975w-2019-04-15-14-52-55.csv,BKF1975w,2019-04-15-14-52-55,8,24,0.6823524741775169,right,stripes-8,heavy poles sphere,right,right,0.1822769756672642,1.7357720897161926
Data/shape-specificity-stripes-BKF1975w-2019-04-15-14-52-55.csv,BKF1975w,2019-04-15-14-52-55,8,25,0.6990565995379503,left,stripes-8,stripes-4,left,right,1.227232948929668,1.5277996334061754
Data/shape-specificity-stripes-BKF1975w-2019-04-15-14-52-55.csv,BKF1975w,2019-04-15-14-52-55,8,26,0.6164319426450848,left,stripes-4,heavy poles sphere,left,left,0.2270311169550041,1.7038080002585048
Data/shape-specificity-stripes-BKF1975w-2019-04-15-14-52-55.csv,BKF1975w,2019-04-15-14-52-55,8,27,0.6442734261907505,right,stripes-4,stripes-8,right,right,0.2742025771058252,1.775645877869465
Data/shape-specificity-stripes-BKF1975w-2019-04-15-14-52-55.csv,BKF1975w,2019-04-15-14-52-55,8,28,0.521056626700875,right,stripes-2,stripes-2,right,right,0.7532465714994032,2.0395730616201035
Data/shape-specificity-stripes-BKF1975w-2019-04-15-14-52-55.csv,BKF1975w,2019-04-15-14-52-55,8,29,0.5922748943056154,right,stripes-2,stripes-4,right,right,1.0067814299654856,2.063834571174084
Data/shape-specificity-stripes-BKF1975w-2019-04-15-14-52-55.csv,BKF1975w,2019-04-15-14-52-55,8,30,0.6815323446207183,left,heavy poles sphere,stripes-2,left,right,0.8309854687204279,2.14368788379943
Data/shape-specificity-stripes-BKF1975w-2019-04-15-14-52-55.csv,BKF1975w,2019-04-15-14-52-55,8,31,0.6779949960209852,left,stripes-8,stripes-2,left,right,0.5138433721676847,1.5196405213919206
Data/shape-specificity-stripes-BKF1975w-2019-04-15-14-52-55.csv,BKF1975w,2019-04-15-14-52-55,8,32,0.6143474900978586,left,stripes-2,stripes-2,left,right,0.7494556134479353,1.5596066733305634
Data/shape-specificity-stripes-BKF1975w-2019-04-15-14-52-55.csv,BKF1975w,2019-04-15-14-52-55,8,33,0.5871772676965608,right,heavy poles sphere,stripes-8,right,right,0.28006410108901036,1.455793199661457
Data/shape-specificity-stripes-BKF1975w-2019-04-15-14-52-55.csv,BKF1975w,2019-04-15-14-52-55,8,34,0.6237329861583812,right,stripes-4,stripes-4,right,right,0.3600747742375461,1.5357267474946639
Data/shape-specificity-stripes-BKF1975w-2019-04-15-14-52-55.csv,BKF1975w,2019-04-15-14-52-55,8,35,0.6483227299917682,left,stripes-2,heavy poles sphere,left,right,0.31310514606229845,1.5037523953942582
Data/shape-specificity-stripes-BKF1975w-2019-04-15-14-52-55.csv,BKF1975w,2019-04-15-14-52-55,8,36,0.6096993683664024,right,heavy poles sphere,stripes-4,right,right,1.3590752550271645,7.119273989549583
Data/shape-specificity-stripes-BKF1975w-2019-04-15-14-52-55.csv,BKF1975w,2019-04-15-14-52-55,8,37,0.5213451461257169,right,stripes-8,stripes-4,right,right,0.6641077440663139,1.9837756947035814
Data/shape-specificity-stripes-BKF1975w-2019-04-15-14-52-55.csv,BKF1975w,2019-04-15-14-52-55,8,38,0.5216854465720698,left,stripes-4,stripes-2,right,right,0.974469343619603,1.7758906263507015
Data/shape-specificity-stripes-BKF1975w-2019-04-15-14-52-55.csv,BKF1975w,2019-04-15-14-52-55,8,39,0.6334915884593124,left,heavy poles sphere,stripes-2,left,right,0.8695453276050102,2.119843099741047
Data/shape-specificity-stripes-BKF1975w-2019-04-15-14-52-55.csv,BKF1975w,2019-04-15-14-52-55,8,40,0.6245169973427273,left,stripes-4,stripes-8,left,left,0.6337579994187763,1.959731877572267
Data/shape-specificity-stripes-BKF1975w-2019-04-15-14-52-55.csv,BKF1975w,2019-04-15-14-52-55,8,41,0.5496521726026112,right,stripes-4,heavy poles sphere,right,right,0.03433973577193683,2.071722189637512
Data/shape-specificity-stripes-BKF1975w-2019-04-15-14-52-55.csv,BKF1975w,2019-04-15-14-52-55,8,42,0.5690168437644332,left,stripes-8,stripes-8,left,left,0.7414016157754304,1.815582796824856
Data/shape-specificity-stripes-BKF1975w-2019-04-15-14-52-55.csv,BKF1975w,2019-04-15-14-52-55,8,43,0.6617907549579536,right,stripes-2,stripes-4,right,right,1.6816857852445537,2.303736286155072
Data/shape-specificity-stripes-BKF1975w-2019-04-15-14-52-55.csv,BKF1975w,2019-04-15-14-52-55,8,44,0.6372872571627457,right,heavy poles sphere,heavy poles sphere,right,right,1.1272076344112065,1.8716687616970376
Data/shape-specificity-stripes-BKF1975w-2019-04-15-14-52-55.csv,BKF1975w,2019-04-15-14-52-55,8,45,0.551560552556458,right,stripes-8,stripes-2,right,right,1.2380180535428735,1.9597667083598935
Data/shape-specificity-stripes-BKF1975w-2019-04-15-14-52-55.csv,BKF1975w,2019-04-15-14-52-55,8,46,0.6592005405013809,left,stripes-8,heavy poles sphere,left,left,0.9854407307502697,1.7436827213787183
Data/shape-specificity-stripes-BKF1975w-2019-04-15-14-52-55.csv,BKF1975w,2019-04-15-14-52-55,8,47,0.6930611141717717,left,stripes-2,stripes-8,right,right,2.74950101786726,1.7837421700696723
Data/shape-specificity-stripes-BKF1975w-2019-04-15-14-52-55.csv,BKF1975w,2019-04-15-14-52-55,9,0,0.5334323687864145,left,stripes-2,stripes-8,left,right,0.9363050629654026,1.599759729762809
Data/shape-specificity-stripes-BKF1975w-2019-04-15-14-52-55.csv,BKF1975w,2019-04-15-14-52-55,9,1,0.5262536024495802,left,heavy poles sphere,stripes-8,left,left,1.012297133986067,1.9118594478195519
Data/shape-specificity-stripes-BKF1975w-2019-04-15-14-52-55.csv,BKF1975w,2019-04-15-14-52-55,9,2,0.6354262374456537,left,stripes-4,stripes-2,left,right,1.0752895464720496,1.3276494878318772
Data/shape-specificity-stripes-BKF1975w-2019-04-15-14-52-55.csv,BKF1975w,2019-04-15-14-52-55,9,3,0.6745236782337563,left,stripes-4,stripes-4,left,left,1.2697429923255186,1.495806621954216
Data/shape-specificity-stripes-BKF1975w-2019-04-15-14-52-55.csv,BKF1975w,2019-04-15-14-52-55,9,4,0.5687268748906864,right,stripes-2,stripes-4,right,right,1.0455636461119866,1.3037950631096464
Data/shape-specificity-stripes-BKF1975w-2019-04-15-14-52-55.csv,BKF1975w,2019-04-15-14-52-55,9,5,0.659848079792873,left,stripes-4,stripes-8,left,left,0.9390386578197649,1.4156270816838514
Data/shape-specificity-stripes-BKF1975w-2019-04-15-14-52-55.csv,BKF1975w,2019-04-15-14-52-55,9,6,0.6047035178619486,left,heavy poles sphere,stripes-2,left,left,0.85099544525292,1.175770460133208
Data/shape-specificity-stripes-BKF1975w-2019-04-15-14-52-55.csv,BKF1975w,2019-04-15-14-52-55,9,7,0.5244649555804435,right,heavy poles sphere,heavy poles sphere,right,right,0.7247304190332216,0.767825744057518
Data/shape-specificity-stripes-BKF1975w-2019-04-15-14-52-55.csv,BKF1975w,2019-04-15-14-52-55,9,8,0.5325054466615508,right,stripes-4,heavy poles sphere,right,right,0.7949483540269284,0.7838018799920974
Data/shape-specificity-stripes-BKF1975w-2019-04-15-14-52-55.csv,BKF1975w,2019-04-15-14-52-55,9,9,0.6126889967517436,right,stripes-2,heavy poles sphere,right,right,0.6424887095381564,0.5916382474397324
Data/shape-specificity-stripes-BKF1975w-2019-04-15-14-52-55.csv,BKF1975w,2019-04-15-14-52-55,9,10,0.5780113977702911,right,stripes-8,stripes-2,right,right,0.8161061916071048,0.5996997088514036
Data/shape-specificity-stripes-BKF1975w-2019-04-15-14-52-55.csv,BKF1975w,2019-04-15-14-52-55,9,11,0.6186839194579212,left,stripes-2,stripes-2,right,right,0.620796592554143,0.48782197486798395
Data/shape-specificity-stripes-BKF1975w-2019-04-15-14-52-55.csv,BKF1975w,2019-04-15-14-52-55,9,12,0.6523501590901274,right,stripes-8,stripes-8,right,right,0.7491981144103192,0.47185734553295333
Data/shape-specificity-stripes-BKF1975w-2019-04-15-14-52-55.csv,BKF1975w,2019-04-15-14-52-55,9,13,0.5992631344967316,right,heavy poles sphere,stripes-4,right,right,0.8602349336624684,0.4717976356114377
Data/shape-specificity-stripes-BKF1975w-2019-04-15-14-52-55.csv,BKF1975w,2019-04-15-14-52-55,9,14,0.5441638957229243,right,stripes-8,stripes-4,right,right,1.3038214971893467,0.3838390120999975
Data/shape-specificity-stripes-BKF1975w-2019-04-15-14-52-55.csv,BKF1975w,2019-04-15-14-52-55,9,15,0.5057605353800221,left,stripes-8,heavy poles sphere,right,right,0.8232371734065964,0.3759566804519636
Data/shape-specificity-stripes-BKF1975w-2019-04-15-14-52-55.csv,BKF1975w,2019-04-15-14-52-55,9,16,0.5728149415089937,right,stripes-2,stripes-4,right,right,0.9269716558246728,0.5038145932285261
Data/shape-specificity-stripes-BKF1975w-2019-04-15-14-52-55.csv,BKF1975w,2019-04-15-14-52-55,9,17,0.6231588700508821,right,stripes-4,stripes-4,right,right,0.6912406166784422,0.43970541861381207
Data/shape-specificity-stripes-BKF1975w-2019-04-15-14-52-55.csv,BKF1975w,2019-04-15-14-52-55,9,18,0.6606116238707016,left,stripes-8,heavy poles sphere,left,left,0.9388091478085698,0.45595491403310007
Data/shape-specificity-stripes-BKF1975w-2019-04-15-14-52-55.csv,BKF1975w,2019-04-15-14-52-55,9,19,0.69867013337895,left,heavy poles sphere,stripes-8,left,left,0.7262387165355904,0.4078060149040539
Data/shape-specificity-stripes-BKF1975w-2019-04-15-14-52-55.csv,BKF1975w,2019-04-15-14-52-55,9,20,0.6859137525863434,right,stripes-4,stripes-8,right,right,0.6280892887243681,0.3917412470545969
Data/shape-specificity-stripes-BKF1975w-2019-04-15-14-52-55.csv,BKF1975w,2019-04-15-14-52-55,9,21,0.6280703754563082,right,heavy poles sphere,stripes-4,right,right,0.6738504129625653,0.38387042200611177
Data/shape-specificity-stripes-BKF1975w-2019-04-15-14-52-55.csv,BKF1975w,2019-04-15-14-52-55,9,22,0.60748414740846,right,stripes-2,heavy poles sphere,right,right,0.7510898615664701,0.4077556346574056
Data/shape-specificity-stripes-BKF1975w-2019-04-15-14-52-55.csv,BKF1975w,2019-04-15-14-52-55,9,23,0.5882568701394398,right,stripes-2,stripes-8,right,right,0.59936726142314,0.35996157417685026
Data/shape-specificity-stripes-BKF1975w-2019-04-15-14-52-55.csv,BKF1975w,2019-04-15-14-52-55,9,24,0.654365579881043,left,stripes-4,stripes-2,left,right,0.8772021921004125,0.5678167875685176
Data/shape-specificity-stripes-BKF1975w-2019-04-15-14-52-55.csv,BKF1975w,2019-04-15-14-52-55,9,25,0.6705572502450194,right,stripes-4,heavy poles sphere,right,right,0.8480320293974728,0.43979311755992967
Data/shape-specificity-stripes-BKF1975w-2019-04-15-14-52-55.csv,BKF1975w,2019-04-15-14-52-55,9,26,0.5827550526871249,left,stripes-8,stripes-8,left,left,0.8756071286179576,0.42394635312302853
Data/shape-specificity-stripes-BKF1975w-2019-04-15-14-52-55.csv,BKF1975w,2019-04-15-14-52-55,9,27,0.614068832093961,right,stripes-8,stripes-2,right,right,0.9893358701765465,0.4478091745540951
Data/shape-specificity-stripes-BKF1975w-2019-04-15-14-52-55.csv,BKF1975w,2019-04-15-14-52-55,9,28,0.6720133275435176,right,stripes-8,stripes-4,right,right,0.8313225809861251,0.367949020166634
Data/shape-specificity-stripes-BKF1975w-2019-04-15-14-52-55.csv,BKF1975w,2019-04-15-14-52-55,9,29,0.6156717342800969,left,heavy poles sphere,stripes-2,left,right,0.9904426806515403,0.3917636382748242
Data/shape-specificity-stripes-BKF1975w-2019-04-15-14-52-55.csv,BKF1975w,2019-04-15-14-52-55,9,30,0.508213872562402,right,stripes-2,stripes-2,right,right,1.138004867602831,0.35178908962825517
Data/shape-specificity-stripes-BKF1975w-2019-04-15-14-52-55.csv,BKF1975w,2019-04-15-14-52-55,9,31,0.5635877126169759,right,heavy poles sphere,heavy poles sphere,right,right,0.6882871524776419,0.38385362859116867
Data/shape-specificity-stripes-BKF1975w-2019-04-15-14-52-55.csv,BKF1975w,2019-04-15-14-52-55,9,32,0.6155361884493521,right,heavy poles sphere,stripes-2,right,right,0.6526907094475973,0.4079901204959242
Data/shape-specificity-stripes-BKF1975w-2019-04-15-14-52-55.csv,BKF1975w,2019-04-15-14-52-55,9,33,0.6362926794969737,right,stripes-8,stripes-8,right,right,0.6792243059189786,0.4077167610103061
Data/shape-specificity-stripes-BKF1975w-2019-04-15-14-52-55.csv,BKF1975w,2019-04-15-14-52-55,9,34,0.5923620579208997,right,stripes-2,stripes-2,right,right,0.602258216800692,0.383834036272674
Data/shape-specificity-stripes-BKF1975w-2019-04-15-14-52-55.csv,BKF1975w,2019-04-15-14-52-55,9,35,0.5589509286452291,right,stripes-4,stripes-4,right,right,0.6667626586595361,0.3998779678477149
Data/shape-specificity-stripes-BKF1975w-2019-04-15-14-52-55.csv,BKF1975w,2019-04-15-14-52-55,9,36,0.572619582824385,left,stripes-2,stripes-8,left,right,1.455903911808491,0.4559838360264621
Data/shape-specificity-stripes-BKF1975w-2019-04-15-14-52-55.csv,BKF1975w,2019-04-15-14-52-55,9,37,0.5987477504037689,right,stripes-2,stripes-4,right,left,0.8177264452133386,0.407851730312359
Data/shape-specificity-stripes-BKF1975w-2019-04-15-14-52-55.csv,BKF1975w,2019-04-15-14-52-55,9,38,0.540091265869674,right,stripes-4,heavy poles sphere,right,right,1.010778262852,0.4078109907304679
Data/shape-specificity-stripes-BKF1975w-2019-04-15-14-52-55.csv,BKF1975w,2019-04-15-14-52-55,9,39,0.5290597870343581,left,heavy poles sphere,stripes-8,left,left,0.8203474619867848,0.3278370143043503
Data/shape-specificity-stripes-BKF1975w-2019-04-15-14-52-55.csv,BKF1975w,2019-04-15-14-52-55,9,40,0.5519335997581042,left,stripes-4,stripes-2,left,left,0.9588654617291468,0.3837992054850474
Data/shape-specificity-stripes-BKF1975w-2019-04-15-14-52-55.csv,BKF1975w,2019-04-15-14-52-55,9,41,0.6858950582998146,right,heavy poles sphere,heavy poles sphere,right,right,0.6623301299368904,0.3678653640781704
Data/shape-specificity-stripes-BKF1975w-2019-04-15-14-52-55.csv,BKF1975w,2019-04-15-14-52-55,9,42,0.6072397377174322,right,heavy poles sphere,stripes-4,right,right,0.8128821668233286,0.39183578776373906
Data/shape-specificity-stripes-BKF1975w-2019-04-15-14-52-55.csv,BKF1975w,2019-04-15-14-52-55,9,43,0.6003870370546212,left,stripes-4,stripes-8,left,left,0.8033027672436219,0.3838725989307932
Data/shape-specificity-stripes-BKF1975w-2019-04-15-14-52-55.csv,BKF1975w,2019-04-15-14-52-55,9,44,0.5870439222726014,right,stripes-8,stripes-2,right,right,0.8031040451605804,0.3757050902086121
Data/shape-specificity-stripes-BKF1975w-2019-04-15-14-52-55.csv,BKF1975w,2019-04-15-14-52-55,9,45,0.5039202214964997,left,stripes-2,heavy poles sphere,left,right,3.1673044018025394,0.4238157376694289
Data/shape-specificity-stripes-BKF1975w-2019-04-15-14-52-55.csv,BKF1975w,2019-04-15-14-52-55,9,46,0.5649598165588141,right,stripes-8,heavy poles sphere,right,right,0.8066493217638708,0.3597146487718419
Data/shape-specificity-stripes-BKF1975w-2019-04-15-14-52-55.csv,BKF1975w,2019-04-15-14-52-55,9,47,0.6335636984877127,left,stripes-8,stripes-4,left,left,0.7501935907621373,0.3838595373854332
Data/shape-specificity-stripes-CHE1998M-2019-05-22-16-56-09.csv,CHE1998M,2019-05-22-16-56-09,1,0,0.6171297210766364,right,stripes-8,stripes-8,right,right,0.6253997497706223,0.16768762309720842
Data/shape-specificity-stripes-CHE1998M-2019-05-22-16-56-09.csv,CHE1998M,2019-05-22-16-56-09,1,1,0.5198937556799396,right,heavy poles sphere,stripes-4,right,right,0.5726742983640634,0.19987752876818377
Data/shape-specificity-stripes-CHE1998M-2019-05-22-16-56-09.csv,CHE1998M,2019-05-22-16-56-09,1,2,0.5726848636348385,left,heavy poles sphere,heavy poles sphere,right,right,0.6241762814461254,0.1918634069456857
Data/shape-specificity-stripes-CHE1998M-2019-05-22-16-56-09.csv,CHE1998M,2019-05-22-16-56-09,1,3,0.6077283009348042,right,heavy poles sphere,stripes-8,right,right,0.7276386594842279,0.21573721119511902
Data/shape-specificity-stripes-CHE1998M-2019-05-22-16-56-09.csv,CHE1998M,2019-05-22-16-56-09,1,4,0.5352666533437861,left,stripes-4,stripes-4,right,left,1.5396213716965121,0.29569058629135725
Data/shape-specificity-stripes-CHE1998M-2019-05-22-16-56-09.csv,CHE1998M,2019-05-22-16-56-09,1,5,0.622696595138782,left,heavy poles sphere,stripes-2,left,right,2.336620484417608,0.2558426521459296
Data/shape-specificity-stripes-CHE1998M-2019-05-22-16-56-09.csv,CHE1998M,2019-05-22-16-56-09,1,6,0.671864742849948,right,stripes-2,stripes-4,right,left,1.483903181172991,0.2637000306954178
Data/shape-specificity-stripes-CHE1998M-2019-05-22-16-56-09.csv,CHE1998M,2019-05-22-16-56-09,1,7,0.5981801887496931,left,stripes-2,heavy poles sphere,left,right,3.013626401787178,0.16782041948113147
Data/shape-specificity-stripes-CHE1998M-2019-05-22-16-56-09.csv,CHE1998M,2019-05-22-16-56-09,1,8,0.644505833695777,right,stripes-4,heavy poles sphere,left,right,1.69907344199828,0.18380978830623462
Data/shape-specificity-stripes-CHE1998M-2019-05-22-16-56-09.csv,CHE1998M,2019-05-22-16-56-09,1,9,0.5397817523923512,right,stripes-2,stripes-8,right,right,0.7123745392946148,0.23171040809552323
Data/shape-specificity-stripes-CHE1998M-2019-05-22-16-56-09.csv,CHE1998M,2019-05-22-16-56-09,1,10,0.5448819857325118,left,stripes-8,heavy poles sphere,right,right,0.5170410104467464,0.2157014463609812
Data/shape-specificity-stripes-CHE1998M-2019-05-22-16-56-09.csv,CHE1998M,2019-05-22-16-56-09,1,11,0.5496202999556161,left,stripes-8,stripes-4,left,left,0.6490847778957232,0.23181583660630167
Data/shape-specificity-stripes-CHE1998M-2019-05-22-16-56-09.csv,CHE1998M,2019-05-22-16-56-09,1,12,0.6804286434708209,right,stripes-4,stripes-2,right,right,0.7056379995453881,0.21581651582710037
Data/shape-specificity-stripes-CHE1998M-2019-05-22-16-56-09.csv,CHE1998M,2019-05-22-16-56-09,1,13,0.5122284715819335,left,stripes-4,stripes-8,left,left,0.6237296875178799,0.18372644069313537
Data/shape-specificity-stripes-CHE1998M-2019-05-22-16-56-09.csv,CHE1998M,2019-05-22-16-56-09,1,14,0.5019404832225669,right,stripes-8,stripes-2,right,right,0.36240475280442297,0.215957709172244
Data/shape-specificity-stripes-CHE1998M-2019-05-22-16-56-09.csv,CHE1998M,2019-05-22-16-56-09,1,15,0.6581467414818329,right,stripes-2,stripes-2,left,left,0.7998015207206208,0.47983905202659116
Data/shape-specificity-stripes-CHE1998M-2019-05-22-16-56-09.csv,CHE1998M,2019-05-22-16-56-09,1,16,0.5084433605279738,right,heavy poles sphere,heavy poles sphere,right,right,0.409695504422416,0.20796815623566545
Data/shape-specificity-stripes-CHE1998M-2019-05-22-16-56-09.csv,CHE1998M,2019-05-22-16-56-09,1,17,0.5294656708732833,left,stripes-8,heavy poles sphere,left,left,0.32474593750362146,0.20767799458167246
Data/shape-specificity-stripes-CHE1998M-2019-05-22-16-56-09.csv,CHE1998M,2019-05-22-16-56-09,1,18,0.5894721862527411,right,stripes-2,stripes-4,right,left,0.6229714730354772,0.28787114956571713
Data/shape-specificity-stripes-CHE1998M-2019-05-22-16-56-09.csv,CHE1998M,2019-05-22-16-56-09,1,19,0.669978680029651,left,stripes-4,heavy poles sphere,left,right,0.9680974569957925,0.23180464065831075
Data/shape-specificity-stripes-CHE1998M-2019-05-22-16-56-09.csv,CHE1998M,2019-05-22-16-56-09,1,20,0.6091929569174722,left,stripes-2,stripes-8,right,left,2.862365411486735,0.1999667853540359
Data/shape-specificity-stripes-CHE1998M-2019-05-22-16-56-09.csv,CHE1998M,2019-05-22-16-56-09,1,21,0.5899935358016026,left,stripes-8,stripes-8,left,left,0.5779345279618155,0.1999465704479917
Data/shape-specificity-stripes-CHE1998M-2019-05-22-16-56-09.csv,CHE1998M,2019-05-22-16-56-09,1,22,0.5425176932233093,right,stripes-2,heavy poles sphere,right,right,1.2935064434236665,0.19970834555306283
Data/shape-specificity-stripes-CHE1998M-2019-05-22-16-56-09.csv,CHE1998M,2019-05-22-16-56-09,1,23,0.5642114555791667,right,heavy poles sphere,stripes-2,left,right,0.8749058063119719,0.2398168964894012
Data/shape-specificity-stripes-CHE1998M-2019-05-22-16-56-09.csv,CHE1998M,2019-05-22-16-56-09,1,24,0.6915168944187239,left,stripes-4,stripes-8,left,left,0.9052695284547099,0.15981313962674903
Data/shape-specificity-stripes-CHE1998M-2019-05-22-16-56-09.csv,CHE1998M,2019-05-22-16-56-09,1,25,0.6236307754099261,right,stripes-4,stripes-2,left,left,0.948384191445939,0.1759710696703678
Data/shape-specificity-stripes-CHE1998M-2019-05-22-16-56-09.csv,CHE1998M,2019-05-22-16-56-09,1,26,0.5624317401916767,left,stripes-2,stripes-2,left,left,1.8795813586220902,0.16771219198312792
Data/shape-specificity-stripes-CHE1998M-2019-05-22-16-56-09.csv,CHE1998M,2019-05-22-16-56-09,1,27,0.6625531120441737,right,stripes-4,stripes-4,right,left,0.44113652556779925,0.2799217154431517
Data/shape-specificity-stripes-CHE1998M-2019-05-22-16-56-09.csv,CHE1998M,2019-05-22-16-56-09,1,28,0.5785285336960242,right,heavy poles sphere,stripes-8,left,left,0.6692297094434707,0.1758454262530904
Data/shape-specificity-stripes-CHE1998M-2019-05-22-16-56-09.csv,CHE1998M,2019-05-22-16-56-09,1,29,0.6385794566107013,right,stripes-8,stripes-4,left,left,1.1531848273757532,0.1598171826080943
Data/shape-specificity-stripes-CHE1998M-2019-05-22-16-56-09.csv,CHE1998M,2019-05-22-16-56-09,1,30,0.5646102069792375,left,heavy poles sphere,stripes-4,left,right,0.6543726863649226,0.2396641961977366
Data/shape-specificity-stripes-CHE1998M-2019-05-22-16-56-09.csv,CHE1998M,2019-05-22-16-56-09,1,31,0.615164381732097,left,stripes-8,stripes-2,left,right,0.8249386011098068,0.24771003987325457
Data/shape-specificity-stripes-CHE1998M-2019-05-22-16-56-09.csv,CHE1998M,2019-05-22-16-56-09,1,32,0.5633489282052083,right,heavy poles sphere,heavy poles sphere,left,left,1.272644660201422,0.1679833827249695
Data/shape-specificity-stripes-CHE1998M-2019-05-22-16-56-09.csv,CHE1998M,2019-05-22-16-56-09,1,33,0.5140838652538869,left,stripes-2,stripes-2,left,right,0.55305526537677,0.27973542730728695
Data/shape-specificity-stripes-CHE1998M-2019-05-22-16-56-09.csv,CHE1998M,2019-05-22-16-56-09,1,34,0.6410150795987256,right,heavy poles sphere,stripes-8,right,right,0.43023011716240944,0.21584885967718037
Data/shape-specificity-stripes-CHE1998M-2019-05-22-16-56-09.csv,CHE1998M,2019-05-22-16-56-09,1,35,0.5740314510210303,right,stripes-4,heavy poles sphere,right,right,0.4779233009139716,0.2156588395585004
Data/shape-specificity-stripes-CHE1998M-2019-05-22-16-56-09.csv,CHE1998M,2019-05-22-16-56-09,1,36,0.618417825240407,right,stripes-2,heavy poles sphere,right,left,2.209848142514602,0.5358741500799624
Data/shape-specificity-stripes-CHE1998M-2019-05-22-16-56-09.csv,CHE1998M,2019-05-22-16-56-09,1,37,0.5074877652847861,right,stripes-4,stripes-8,right,right,0.4050914817808007,0.23185968740290264
Data/shape-specificity-stripes-CHE1998M-2019-05-22-16-56-09.csv,CHE1998M,2019-05-22-16-56-09,1,38,0.6319517193227759,left,stripes-8,heavy poles sphere,left,left,0.5465513525482493,0.17586315317066692
Data/shape-specificity-stripes-CHE1998M-2019-05-22-16-56-09.csv,CHE1998M,2019-05-22-16-56-09,1,39,0.6774403220039587,left,stripes-8,stripes-8,left,left,0.529953048547668,2.3118945441212873
Data/shape-specificity-stripes-CHE1998M-2019-05-22-16-56-09.csv,CHE1998M,2019-05-22-16-56-09,1,40,0.6150798036809828,left,heavy poles sphere,stripes-4,left,left,0.7743895176070055,0.3596881804064651
Data/shape-specificity-stripes-CHE1998M-2019-05-22-16-56-09.csv,CHE1998M,2019-05-22-16-56-09,1,41,0.6757647985322779,left,stripes-2,stripes-4,left,left,0.5726463084938587,0.2718298439813225
Data/shape-specificity-stripes-CHE1998M-2019-05-22-16-56-09.csv,CHE1998M,2019-05-22-16-56-09,1,42,0.5434265505839849,left,stripes-4,stripes-4,left,right,0.5720081394542831,0.28781299283559747
Data/shape-specificity-stripes-CHE1998M-2019-05-22-16-56-09.csv,CHE1998M,2019-05-22-16-56-09,1,43,0.5148541488684137,right,stripes-4,stripes-2,right,right,0.4200271874938153,0.27983370285141973
Data/shape-specificity-stripes-CHE1998M-2019-05-22-16-56-09.csv,CHE1998M,2019-05-22-16-56-09,1,44,0.5790325684007642,right,stripes-8,stripes-4,right,right,0.5121944089300996,0.27184166192660086
Data/shape-specificity-stripes-CHE1998M-2019-05-22-16-56-09.csv,CHE1998M,2019-05-22-16-56-09,1,45,0.5347469437315293,right,stripes-8,stripes-2,right,right,0.4182815525919068,0.2798256168889566
Data/shape-specificity-stripes-CHE1998M-2019-05-22-16-56-09.csv,CHE1998M,2019-05-22-16-56-09,1,46,0.6566869873454052,left,stripes-2,stripes-8,right,left,0.4189937392879983,0.34386426281366766
Data/shape-specificity-stripes-CHE1998M-2019-05-22-16-56-09.csv,CHE1998M,2019-05-22-16-56-09,1,47,0.559021575916216,left,heavy poles sphere,stripes-2,left,right,0.542512414284829,0.3039594159322405
Data/shape-specificity-stripes-CHE1998M-2019-05-22-16-56-09.csv,CHE1998M,2019-05-22-16-56-09,2,0,0.6476156792453037,right,stripes-2,stripes-4,right,right,0.48359093862154623,0.23994471689638885
