Participant,Session,Block,Trial,OnsetDelay,Bias,Shape1,Shape2,Response1,Response2,RT1,RT2
GKI1987W,2019-05-27-12-57-57,8,46,0.695941381161354,right,stripes-4,stripes-4,left,right,0.41010142600998734,0.23168755788265116
GKI1987W,2019-05-27-12-57-57,8,47,0.5402272147736694,left,stripes-2,stripes-2,left,left,0.4741670621410776,0.24799583025696847
GKI1987W,2019-05-27-12-57-57,9,0,0.5418266660894862,left,stripes-8,stripes-2,left,left,0.8359768449900002,0.20794042442548744
GKI1987W,2019-05-27-12-57-57,9,1,0.5180855624145869,right,stripes-4,stripes-4,right,right,0.4918754077843914,0.2638208254525125
GKI1987W,2019-05-27-12-57-57,9,2,0.6606657654116869,right,stripes-2,stripes-8,right,right,0.21856723554856217,0.2638391738137216
GKI1987W,2019-05-27-12-57-57,9,3,0.6157088617895379,right,heavy poles sphere,heavy poles sphere,right,right,0.27222966177441776,0.27186020663384625
GKI1987W,2019-05-27-12-57-57,9,4,0.5570280689882775,left,stripes-4,stripes-8,left,left,0.28387278552372663,0.31205400264843774
GKI1987W,2019-05-27-12-57-57,9,5,0.5176789492849233,right,heavy poles sphere,stripes-2,right,right,0.24748114317117142,0.2718275527699916
GKI1987W,2019-05-27-12-57-57,9,6,0.5682548390430979,right,stripes-2,stripes-2,left,left,0.6110825346613638,0.35996748297156955
GKI1987W,2019-05-27-12-57-57,9,7,0.6983804285145303,right,stripes-2,heavy poles sphere,left,left,0.7442303733173503,0.20784246283528773
GKI1987W,2019-05-27-12-57-57,9,8,0.5074294918335132,right,stripes-8,stripes-4,left,right,0.6049373885493878,0.24780332795717186
GKI1987W,2019-05-27-12-57-57,9,9,0.5746218392464595,right,stripes-8,heavy poles sphere,right,right,0.30832244352905036,0.22399679556747287
GKI1987W,2019-05-27-12-57-57,9,10,0.5717381147013967,left,stripes-4,heavy poles sphere,left,left,0.28004077690093254,0.30372260263129647
GKI1987W,2019-05-27-12-57-57,9,11,0.6263049725572786,right,stripes-8,stripes-8,right,right,0.302885730759499,0.3276914713705992
GKI1987W,2019-05-27-12-57-57,9,12,0.5443898002886401,right,stripes-4,stripes-2,right,right,0.2624397225231405,0.327605949347344
GKI1987W,2019-05-27-12-57-57,9,13,0.6340425048419353,left,heavy poles sphere,stripes-4,left,right,0.4139645335503701,0.2797030426559104
GKI1987W,2019-05-27-12-57-57,9,14,0.5099699386579218,left,heavy poles sphere,stripes-8,left,right,0.43005760141477367,0.2717858802207047
GKI1987W,2019-05-27-12-57-57,9,15,0.6005953950533294,right,stripes-2,stripes-4,left,right,0.8729049436706191,0.2397431105009673
GKI1987W,2019-05-27-12-57-57,9,16,0.5338664698995644,right,heavy poles sphere,stripes-8,right,left,0.8386703222404321,0.21591200996681437
GKI1987W,2019-05-27-12-57-57,9,17,0.5009576460832964,left,stripes-4,stripes-8,left,left,0.5345272622439552,0.2158280428893704
GKI1987W,2019-05-27-12-57-57,9,18,0.5951245721346377,right,stripes-8,stripes-8,right,right,0.5834194255035072,0.23168755788265116
GKI1987W,2019-05-27-12-57-57,9,19,0.5855084496104331,left,stripes-2,stripes-8,left,left,0.3979964833347367,0.23191831185113188
GKI1987W,2019-05-27-12-57-57,9,20,0.531431036435491,left,stripes-2,heavy poles sphere,left,left,0.3203667433153896,0.2637038935226883
GKI1987W,2019-05-27-12-57-57,9,21,0.6476792006759113,left,heavy poles sphere,heavy poles sphere,left,left,0.23247342752983968,0.28785127004857713
GKI1987W,2019-05-27-12-57-57,9,22,0.5845991696954883,left,stripes-8,heavy poles sphere,left,left,0.6288900858517081,0.2476997685621427
GKI1987W,2019-05-27-12-57-57,9,23,0.5598206469268256,right,stripes-4,stripes-4,right,right,0.49011147717965287,0.2958234775683195
GKI1987W,2019-05-27-12-57-57,9,24,0.61631695518744,right,stripes-4,heavy poles sphere,right,right,0.27425948812424394,0.2797017986990795
GKI1987W,2019-05-27-12-57-57,9,25,0.600190188598607,left,stripes-4,stripes-2,left,right,0.9231371592877622,0.2396610093592244
GKI1987W,2019-05-27-12-57-57,9,26,0.5515635424031271,right,stripes-8,stripes-4,right,right,0.3575234190402625,0.3759629002352085
GKI1987W,2019-05-27-12-57-57,9,27,0.6624456859748863,left,stripes-8,stripes-2,left,right,0.7082066311600101,0.287790627159211
GKI1987W,2019-05-27-12-57-57,9,28,0.6996056175667345,left,stripes-2,stripes-2,left,right,0.9113158387408475,0.27193795392759057
GKI1987W,2019-05-27-12-57-57,9,29,0.6404886060566635,left,stripes-2,stripes-4,right,right,0.4930867106236292,0.5357220826567755
GKI1987W,2019-05-27-12-57-57,9,30,0.5515717913378089,left,heavy poles sphere,stripes-4,right,right,0.3902525418698133,0.2399390336822762
GKI1987W,2019-05-27-12-57-57,9,31,0.5603220999220868,right,heavy poles sphere,stripes-2,right,right,0.3345553134677175,0.26374307815831344
GKI1987W,2019-05-27-12-57-57,9,32,0.5647630234448889,left,heavy poles sphere,heavy poles sphere,right,right,0.2808686300863883,0.23965852144556266
GKI1987W,2019-05-27-12-57-57,9,33,0.6789499559010782,right,heavy poles sphere,stripes-2,right,right,0.21694853688904914,0.30386348072761393
GKI1987W,2019-05-27-12-57-57,9,34,0.6302403643981014,left,stripes-2,stripes-2,left,right,0.5945037017040704,0.27995898674771524
GKI1987W,2019-05-27-12-57-57,9,35,0.6685072940051098,left,stripes-4,heavy poles sphere,left,left,0.3964499341636838,0.31979825510188675
GKI1987W,2019-05-27-12-57-57,9,36,0.6185234013753094,right,stripes-8,heavy poles sphere,right,right,0.41458931080433103,0.3279368418307058
GKI1987W,2019-05-27-12-57-57,9,37,0.6642540581202151,left,heavy poles sphere,stripes-8,left,left,0.7266902728183595,0.27171652963443194
GKI1987W,2019-05-27-12-57-57,9,38,0.5766943676616801,left,stripes-8,stripes-8,left,right,0.26997530123935576,0.26369145395528903
GKI1987W,2019-05-27-12-57-57,9,39,0.6294753539333389,right,stripes-4,stripes-8,right,right,0.28673575187576716,0.2958523995612268
GKI1987W,2019-05-27-12-57-57,9,40,0.6876094961928721,right,stripes-2,stripes-8,right,right,0.28286642455123,0.28778316341913524
GKI1987W,2019-05-27-12-57-57,9,41,0.6599944472087411,left,heavy poles sphere,stripes-4,left,right,0.506398602290119,0.30377889167175454
GKI1987W,2019-05-27-12-57-57,9,42,0.6013817580174394,left,stripes-8,stripes-4,right,right,0.6970414977736255,0.25587225311028305
GKI1987W,2019-05-27-12-57-57,9,43,0.5440699467226567,right,stripes-8,stripes-2,right,right,0.49227129700511796,0.2637987452208108
GKI1987W,2019-05-27-12-57-57,9,44,0.6280362189982589,right,stripes-4,stripes-4,right,right,0.276399404642234,0.2718110703435741
GKI1987W,2019-05-27-12-57-57,9,45,0.5138029638969648,right,stripes-2,heavy poles sphere,right,left,0.26678019844848677,0.21577952857796845
GKI1987W,2019-05-27-12-57-57,9,46,0.6376880156238789,right,stripes-2,stripes-4,right,left,0.9249673305871511,0.1598406615858039
GKI1987W,2019-05-27-12-57-57,9,47,0.6222760098198552,right,stripes-4,stripes-2,right,left,0.2635583505880277,0.18372152038864442
GKI1987W,2019-05-27-12-57-57,10,0,0.5343125991481633,left,heavy poles sphere,heavy poles sphere,left,left,1.0364134115948218,0.31167521783254415
GKI1987W,2019-05-27-12-57-57,10,1,0.6779207646290367,right,stripes-4,stripes-8,right,right,0.26514097450308327,0.2718409253043319
GKI1987W,2019-05-27-12-57-57,10,2,0.6751436264611547,left,stripes-4,stripes-4,left,left,0.4401488891776353,0.2476649377740614
GKI1987W,2019-05-27-12-57-57,10,3,0.5105576568698339,right,heavy poles sphere,stripes-4,right,right,0.16893429607307553,0.26383108809523037
GKI1987W,2019-05-27-12-57-57,10,4,0.6831967352618129,left,stripes-4,heavy poles sphere,left,left,0.15655723786903764,0.25579046295706576
GKI1987W,2019-05-27-12-57-57,10,5,0.6569337088685163,left,stripes-4,stripes-2,left,right,0.46411371505791976,0.2959195732232729
GKI1987W,2019-05-27-12-57-57,10,6,0.6030652012694394,right,stripes-2,stripes-2,left,right,0.7289794641405933,0.2558165860477857
GKI1987W,2019-05-27-12-57-57,10,7,0.6279105703459272,left,stripes-8,heavy poles sphere,left,left,0.512920667283197,0.27168294280363625
GKI1987W,2019-05-27-12-57-57,10,8,0.6508760329319139,right,stripes-2,stripes-8,right,left,0.4468858476911919,0.16772579213602512
GKI1987W,2019-05-27-12-57-57,10,9,0.5016062187433498,left,stripes-8,stripes-4,left,right,0.7216696635655353,0.23194785582290933
GKI1987W,2019-05-27-12-57-57,10,10,0.5374726411270698,right,stripes-8,stripes-2,right,left,1.3169467953498497,0.30396859506890905
GKI1987W,2019-05-27-12-57-57,10,11,0.5706726015967709,right,stripes-2,stripes-4,right,right,0.8756938945984984,0.2639539288193191
GKI1987W,2019-05-27-12-57-57,10,12,0.5843227011141514,right,stripes-8,stripes-8,right,right,0.3255960263045381,0.30373286527401433
GKI1987W,2019-05-27-12-57-57,10,13,0.6897552039406836,right,stripes-2,heavy poles sphere,left,right,0.7929315892233717,0.23178334254907895
GKI1987W,2019-05-27-12-57-57,10,14,0.6058000230076528,left,heavy poles sphere,stripes-2,left,left,0.5361297894664858,0.2158361286078616
GKI1987W,2019-05-27-12-57-57,10,15,0.6081796987593588,right,heavy poles sphere,stripes-8,left,left,0.29036717248027344,0.2558464410089982
GKI1987W,2019-05-27-12-57-57,10,16,0.5302065690422637,right,heavy poles sphere,heavy poles sphere,left,left,0.30528252433623493,0.2558063234050678
GKI1987W,2019-05-27-12-57-57,10,17,0.6478520323223937,left,heavy poles sphere,stripes-8,right,right,0.4014615247301663,0.21588122203820603
GKI1987W,2019-05-27-12-57-57,10,18,0.5604518111751847,left,stripes-8,heavy poles sphere,right,right,0.26642131693961346,0.2479619324367377
GKI1987W,2019-05-27-12-57-57,10,19,0.5845001948488422,right,stripes-4,stripes-8,right,right,0.9019609733463767,0.2718179121056892
GKI1987W,2019-05-27-12-57-57,10,20,0.57663532416547,left,stripes-2,stripes-4,left,right,0.2950827013514754,0.3198029199393204
GKI1987W,2019-05-27-12-57-57,10,21,0.698896467359803,left,stripes-2,stripes-8,right,right,0.17786030739398484,0.28782483596887687
GKI1987W,2019-05-27-12-57-57,10,22,0.687251643526829,right,stripes-2,stripes-2,right,right,0.6828743858741291,0.3996935512664095
GKI1987W,2019-05-27-12-57-57,10,23,0.6484350870150101,left,stripes-8,stripes-4,right,left,0.4525386979380528,0.15978841540436406
GKI1987W,2019-05-27-12-57-57,10,24,0.6139740715539989,left,stripes-8,stripes-2,left,left,0.32285185781802284,0.3117072497175286
GKI1987W,2019-05-27-12-57-57,10,25,0.6501270978272973,right,stripes-4,stripes-2,right,left,1.0469316874955439,0.17566907766195072
GKI1987W,2019-05-27-12-57-57,10,26,0.6894253102343946,left,heavy poles sphere,stripes-4,left,left,0.4025910374166415,0.22380740315975345
GKI1987W,2019-05-27-12-57-57,10,27,0.6619401684402895,right,stripes-8,stripes-8,right,right,0.7339615107357531,0.2318219052067434
GKI1987W,2019-05-27-12-57-57,10,28,0.6243744899456359,right,stripes-4,stripes-4,right,right,0.34912329041480916,0.24781794444834304
GKI1987W,2019-05-27-12-57-57,10,29,0.5462158404109444,right,stripes-4,heavy poles sphere,right,left,0.2880571448831688,0.25584333111692104
GKI1987W,2019-05-27-12-57-57,10,30,0.5846821755225236,left,heavy poles sphere,stripes-2,left,left,0.1631442995994803,0.30368994876789657
GKI1987W,2019-05-27-12-57-57,10,31,0.6794849578382224,right,stripes-2,heavy poles sphere,left,right,0.7980893447024755,0.2157033362295806
GKI1987W,2019-05-27-12-57-57,10,32,0.5097169809448509,right,heavy poles sphere,heavy poles sphere,right,right,0.3866127245573807,0.20784401778109896
GKI1987W,2019-05-27-12-57-57,10,33,0.6715062432728256,right,stripes-8,stripes-8,right,right,0.32743179540875644,0.2558044574698215
GKI1987W,2019-05-27-12-57-57,10,34,0.6060590395014438,right,stripes-2,stripes-4,right,right,0.28693571791563954,0.33584498557956977
GKI1987W,2019-05-27-12-57-57,10,35,0.5939054445622789,right,stripes-2,stripes-8,right,right,0.18993850500055487,0.24767146854674138
GKI1987W,2019-05-27-12-57-57,10,36,0.5219230014321314,right,heavy poles sphere,stripes-2,right,left,0.495548189949659,0.17594057121232254
GKI1987W,2019-05-27-12-57-57,10,37,0.632616528867073,left,stripes-2,heavy poles sphere,left,right,0.1717276008494082,0.287859044778088
GKI1987W,2019-05-27-12-57-57,10,38,0.5071493503934308,right,stripes-8,heavy poles sphere,right,left,0.6774463808014843,0.2638469485427777
GKI1987W,2019-05-27-12-57-57,10,39,0.6052889368266418,left,stripes-8,stripes-4,left,right,0.9101029809557986,0.2796946459479841
GKI1987W,2019-05-27-12-57-57,10,40,0.6477310646832528,right,heavy poles sphere,stripes-4,right,left,0.4604748307133377,0.23969957201688885
GKI1987W,2019-05-27-12-57-57,10,41,0.5634605590256858,right,stripes-8,stripes-2,right,right,0.5446313005627417,0.3838287494568249
GKI1987W,2019-05-27-12-57-57,10,42,0.5902030692896175,right,heavy poles sphere,stripes-8,right,right,0.2117979341614955,0.24784157962585596
GKI1987W,2019-05-27-12-57-57,10,43,0.6870210556226651,left,stripes-4,stripes-4,left,left,0.4046858605042871,0.2719762055958199
GKI1987W,2019-05-27-12-57-57,10,44,0.5873502735876378,left,stripes-4,heavy poles sphere,left,left,0.2902119888813104,2.2638432166731945
GKI1987W,2019-05-27-12-57-57,10,45,0.5840371031905911,right,stripes-2,stripes-2,left,right,1.306025788466286,0.32796420887780187
GKI1987W,2019-05-27-12-57-57,10,46,0.5248201334683622,right,stripes-4,stripes-8,right,right,0.30616915447672,0.3198268661062684
GKI1987W,2019-05-27-12-57-57,10,47,0.5197886542487223,right,stripes-4,stripes-2,right,left,0.41903738898463416,0.17585411622121683
