Participant,Session,Block,Trial,OnsetDelay,Bias,Shape1,Shape2,Response1,Response2,RT1,RT2
MGB1986W,2019-06-06-13-20-32,0,0,0.6417474668722272,right,stripes-2,stripes-8,left,left,7.511253660308398,0.3357992471643456
MGB1986W,2019-06-06-13-20-32,0,1,0.5995115396489211,right,heavy poles sphere,stripes-2,left,left,9.696025844203405,0.26366909070100064
MGB1986W,2019-06-06-13-20-32,0,2,0.6010087899192822,left,stripes-2,heavy poles sphere,left,left,0.8270129519563625,0.31980895491199135
MGB1986W,2019-06-06-13-20-32,0,3,0.6183189857963108,left,stripes-8,stripes-2,left,left,0.5707198337094042,0.3518315225639981
MGB1986W,2019-06-06-13-20-32,0,4,0.651053030627673,left,heavy poles sphere,stripes-8,left,left,2.851821260016891,0.3117855090347348
MGB1986W,2019-06-06-13-20-32,0,5,0.5168839688889152,left,stripes-4,stripes-2,left,left,1.2055000410501862,0.5997174378711634
MGB1986W,2019-06-06-13-20-32,0,6,0.5481231425701567,left,stripes-4,stripes-4,left,left,0.5733134592371698,0.24783211468172794
MGB1986W,2019-06-06-13-20-32,0,7,0.627344901316152,left,stripes-2,stripes-2,left,left,0.6419770517007919,0.2398099127497062
MGB1986W,2019-06-06-13-20-32,0,8,0.5260767927228586,left,stripes-8,stripes-8,left,left,1.040614807424845,0.25581171149428883
MGB1986W,2019-06-06-13-20-32,0,9,0.6637546685606637,right,stripes-4,heavy poles sphere,left,left,0.40953004998164033,0.2718592252213057
MGB1986W,2019-06-06-13-20-32,0,10,0.6128692022403927,right,heavy poles sphere,heavy poles sphere,left,left,1.2316574075686049,0.26395239919690994
MGB1986W,2019-06-06-13-20-32,0,11,0.5955169317194161,left,stripes-8,heavy poles sphere,left,left,3.819098973247719,0.27167792022328285
MGB1986W,2019-06-06-13-20-32,0,12,0.5605547148403851,right,heavy poles sphere,stripes-4,left,left,0.566518098157303,0.24785326174844613
MGB1986W,2019-06-06-13-20-32,0,13,0.5281279204481893,left,stripes-4,stripes-8,left,left,0.5680503275308411,0.2558449870256254
MGB1986W,2019-06-06-13-20-32,0,14,0.5848555373994578,left,stripes-2,stripes-4,left,left,0.5827649540859738,0.2396886281027264
MGB1986W,2019-06-06-13-20-32,0,15,0.5281108048424132,left,stripes-8,stripes-4,left,left,0.8307000052245712,0.24790986125026393
MGB1986W,2019-06-06-13-20-32,0,16,0.5943744212833862,left,heavy poles sphere,stripes-8,left,left,0.6832996638860322,0.255733653939501
MGB1986W,2019-06-06-13-20-32,0,17,0.6382275739486875,left,stripes-2,stripes-2,left,left,0.7551542865104466,0.2636837070558613
MGB1986W,2019-06-06-13-20-32,0,18,0.666878840954236,right,stripes-2,heavy poles sphere,left,left,0.18356462419171748,0.2557659965119683
MGB1986W,2019-06-06-13-20-32,0,19,0.605194402262988,left,stripes-4,stripes-4,left,left,0.6371872411039021,0.30381213194777956
MGB1986W,2019-06-06-13-20-32,0,20,0.5734156679265873,right,stripes-4,stripes-8,left,left,0.40783237591028865,0.27186171311143426
MGB1986W,2019-06-06-13-20-32,0,21,0.5141811905644268,left,stripes-8,stripes-8,left,left,0.7274681114674877,0.2558474749158677
MGB1986W,2019-06-06-13-20-32,0,22,0.5015854217202905,left,stripes-2,stripes-4,left,left,0.41944273747537864,0.25586053633935535
MGB1986W,2019-06-06-13-20-32,0,23,0.6804612522962916,left,heavy poles sphere,stripes-4,left,left,0.41343417166933705,0.24781376649150388
MGB1986W,2019-06-06-13-20-32,0,24,0.5591483047425725,right,heavy poles sphere,heavy poles sphere,left,left,1.0942375487315985,0.2878588470618979
MGB1986W,2019-06-06-13-20-32,0,25,0.5107601105895105,left,stripes-8,heavy poles sphere,left,left,0.6579465078730209,0.25582290700015164
MGB1986W,2019-06-06-13-20-32,0,26,0.6753917809431282,left,stripes-2,stripes-8,left,left,0.3212799199893652,0.2558064247276661
MGB1986W,2019-06-06-13-20-32,0,27,0.5082165358175563,right,stripes-4,heavy poles sphere,left,left,0.2941242875303942,0.2558151323432867
MGB1986W,2019-06-06-13-20-32,0,28,0.6091535748688569,right,stripes-4,stripes-2,left,left,0.25505135005357715,0.2398151995163289
MGB1986W,2019-06-06-13-20-32,0,29,0.5827532708374665,right,stripes-8,stripes-2,left,left,0.04270898899608255,0.255809845576664
MGB1986W,2019-06-06-13-20-32,0,30,0.5300962571752375,left,heavy poles sphere,stripes-2,left,left,2.010519732701141,0.24772669033472994
MGB1986W,2019-06-06-13-20-32,0,31,0.671285472309604,left,stripes-8,stripes-4,left,left,1.555208771305729,0.2639166357753311
MGB1986W,2019-06-06-13-20-32,0,32,0.5345273778330577,right,stripes-4,stripes-2,left,left,0.45848302139336283,0.2799321179160188
MGB1986W,2019-06-06-13-20-32,0,33,0.5053922942743512,left,stripes-4,stripes-8,left,left,0.42404377940374616,0.26376238658326656
MGB1986W,2019-06-06-13-20-32,0,34,0.6367476612257992,left,heavy poles sphere,stripes-2,left,left,0.4900901113828695,0.2719459903917141
MGB1986W,2019-06-06-13-20-32,0,35,0.6874518390676854,left,stripes-2,heavy poles sphere,left,left,0.21547896862023208,0.26381369931857535
MGB1986W,2019-06-06-13-20-32,0,36,0.6134214284569866,left,stripes-4,stripes-4,left,left,0.5145165282984863,0.27969203651230146
MGB1986W,2019-06-06-13-20-32,0,37,0.6881287244891195,right,stripes-2,stripes-8,left,left,0.1744465066288967,3.543537145444475
MGB1986W,2019-06-06-13-20-32,0,38,0.6533846730962933,left,heavy poles sphere,stripes-4,left,left,0.23727039883362977,0.26381587622245206
